mkt,taur,year,week,mkr_k
1006,"‭(3)'ג1000 ןנוצמ ןמשב חלמומ גנירה גד הליפ‬",2026,26,2
1006,"‭(3)'ג1000 ןנוצמ ןמשב חלמומ גנירה גד הליפ‬",2026,27,6
1006,"‭(3)'ג1000 ןנוצמ ןמשב חלמומ גנירה גד הליפ‬",2026,28,2
1006,"‭(3)'ג1000 ןנוצמ ןמשב חלמומ גנירה גד הליפ‬",2026,29,2
1006,"‭(3)'ג1000 ןנוצמ ןמשב חלמומ גנירה גד הליפ‬",2026,30,3
1006,"‭(3)'ג1000 ןנוצמ ןמשב חלמומ גנירה גד הליפ‬",2026,31,1
1006,"‭(3)'ג1000 ןנוצמ ןמשב חלמומ גנירה גד הליפ‬",2026,32,4
1008,"‭(10)'ג250 ןילבת םע ןנוצמ חולמ גנירה גד הליפ‬",2026,24,1
1008,"‭(10)'ג250 ןילבת םע ןנוצמ חולמ גנירה גד הליפ‬",2026,27,3
1008,"‭(10)'ג250 ןילבת םע ןנוצמ חולמ גנירה גד הליפ‬",2026,29,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,33,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,34,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,37,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,38,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,39,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,41,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,43,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,44,3
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,45,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,47,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,49,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,51,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,52,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2025,53,3
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,2,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,3,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,4,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,8,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,10,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,11,4
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,12,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,16,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,17,1
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,19,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,27,2
1009,"‭(12)'ג200 ןילבת םע ןנוצמ חולמ גנירה הליפ תוכיתח‬",2026,28,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,33,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,34,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,35,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,36,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,37,3
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,38,4
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,39,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,40,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,41,3
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,42,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,43,3
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,44,4
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,45,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,46,4
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,47,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,50,5
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,51,3
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,52,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,53,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,2,3
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,3,3
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,4,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,5,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,6,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,7,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,8,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,9,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,10,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,11,7
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,12,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,14,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,15,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,18,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,19,3
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,20,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,25,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,27,3
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,28,2
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,29,1
1010,"‭(12)'ג200 ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,32,1
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,34,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,35,9
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,36,7
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,37,8
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,38,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,39,1
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,40,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,41,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,42,6
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,43,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,44,8
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,45,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,46,6
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,47,9
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,48,2
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,49,4
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,50,8
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,51,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,52,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2025,53,13
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,2,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,3,11
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,4,6
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,5,9
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,6,4
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,7,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,8,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,9,3
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,10,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,11,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,12,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,13,11
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,14,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,15,4
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,16,6
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,17,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,18,6
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,19,4
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,20,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,21,5
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,22,4
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,23,2
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,24,12
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,25,3
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,26,4
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,27,10
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,28,2
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,29,7
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,30,11
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,31,2
1011,"‭(10)'ג250 ןנוצמ חולמ גנירה גד הליפ‬",2026,32,4
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,33,6
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,34,11
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,35,10
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,36,13
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,37,8
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,38,19
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,39,5
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,40,4
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,41,14
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,42,12
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,43,10
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,44,9
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,45,6
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,46,10
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,47,7
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,48,6
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,49,8
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,50,4
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,51,9
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,52,6
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,53,14
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,2,9
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,3,6
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,4,13
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,5,9
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,6,8
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,7,7
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,8,13
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,9,11
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,10,11
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,11,10
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,12,9
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,13,13
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,14,15
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,15,3
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,16,13
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,17,3
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,18,7
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,19,6
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,20,5
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,21,9
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,22,3
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,23,8
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,24,8
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,25,9
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,26,14
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,27,13
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,28,10
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,29,4
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,30,12
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,31,6
1012,"‭(6)'ג260 לצב םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,32,8
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,33,2
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,34,8
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,35,4
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,36,4
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,37,5
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,38,8
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,39,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,41,4
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,42,10
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,43,4
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,44,6
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,45,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,46,4
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,47,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,48,6
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,49,4
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,50,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,51,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,52,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2025,53,6
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,2,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,3,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,4,6
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,5,2
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,6,3
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,7,4
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,8,1
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,9,2
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,10,4
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,11,5
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,12,8
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,13,7
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,14,7
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,15,2
1013,"‭(6)ג260 ןילבת םע ןנוצמ חולמ גנירה גד הליפ תוכיתח‬",2026,16,7
